安排,an1pai2,to arrange;to plan;to set up
按照,an4zhao4,according to;in accordance with;in the light of;on the basis of
抱,bao4,to hold;to carry (in one's arms);to hug or embrace;surround;cherish
被,bei4,by (indicates passive-voice sentences or clauses);quilt;to cover (literary)
毕业,bi4ye4,graduation;to graduate;to finish school
表格,biao3ge2,form;table;CL:張|张[zhang1],份[fen4]
博士,bo2shi4,doctor;court academician (in feudal China);Ph.D.
不过,bu4guo4,only;merely;no more than;but;however;anyway (to get back to a previous topic)
材料,cai2liao4,material;data;makings;stuff;CL:個|个[ge4],種|种[zhong3]
长城,Chang2cheng2,the Great Wall
成功,cheng2gong1,success;to succeed;CL:次[ci4],個|个[ge4]
乘坐,cheng2zuo4,to ride (in a vehicle)
出差,chu1chai1,to go on an official or business trip
窗户,chuang1hu,window;CL:個|个[ge4],扇[shan4]
答案,da2an4,answer;solution;CL:個|个[ge4]
打折,da3zhe2,to give a discount
大约,da4yue1,approximately;about
代替,dai4ti4,instead;to replace;to substitute (X for Y, or a number in an algebraic expression)
刀,dao1,knife;CL:把[ba3]
道歉,dao4qian4,to apologize;to make an apology
底,di3,background;bottom;base;the end of a period of time;towards the end of (last month)
调查,diao4cha2,investigation;inquiry;to investigate;to survey;survey;(opinion) poll;CL:項|项[xiang4],個|个[ge4]
肚子,du4zi,belly;abdomen;stomach;CL:個|个[ge4]
顿,dun4,stop;pause;to arrange;to lay out;to kowtow;to stamp;at once;classifier for meals, beating, tellings off etc: time, bout, spell, meal
发,fa1,to send out;to show (one's feeling);to issue;to develop;classifier for gunshots (rounds)
翻译,fan1yi4,to translate;to interpret;translator;interpreter;translation;interpretation;CL:個|个[ge4],位[wei4],名[ming2]
范围,fan4wei2,range;scope;limit;extent;CL:個|个[ge4]
访问,fang3wen4,to visit;to call on;to interview;CL:次[ci4]
份,fen4,part;share;portion;copy;classifier for gifts, newspaper, magazine, papers, reports, contracts etc
符合,fu2he2,in keeping with;in accordance with;tallying with;in line with;to agree with;to accord with;to conform to;to correspond with;to manage;to handle
复杂,fu4za2,complicated;complex
干燥,gan1zao4,to dry (of weather, paint, cement etc);desiccation;dull;uninteresting;arid
感谢,gan3xie4,(express) thanks;gratitude;grateful;thankful;thanks
工具,gong1ju4,tool;instrument;utensil;means (to achieve a goal etc)
够,gou4,to reach;to be enough
鼓励,gu3li4,to encourage
挂,gua4,to hang or suspend (from a hook etc);(of a telephone call) to hang up;to be worried or concerned;to make a phone call (topolect);to register or record;to hitch;classifier for sets or clusters of objects
光,guang1,light;ray;CL:道[dao4];bright;only;merely;to use up
规定,gui1ding4,provision;to fix;to set;to formulate;to stipulate;to provide;regulation;rule;CL:個|个[ge4]
海洋,hai3yang2,ocean;CL:個|个[ge4]
航班,hang2ban1,scheduled flight;flight number;plane;scheduled sailing;sailing number;passenger ship
合格,he2ge2,qualified;meeting a standard;eligible (voter)
厚,hou4,thick;deep or profound;kind;generous;rich or strong in flavor;to favor;to stress
护士,hu4shi,nurse;CL:個|个[ge4]
回忆,hui2yi4,to recall;recollection;CL:個|个[ge4]
获得,huo4de2,to obtain;to receive;to get
积累,ji1lei3,to accumulate;accumulation;cumulative;cumulatively
即使,ji2shi3,even if;even though;given that
技术,ji4shu4,technology;technique;skill;CL:門|门[men2],種|种[zhong3],項|项[xiang4]
家具,jia1ju4,furniture;CL:件[jian4],套[tao4]
坚持,jian1chi2,to continue upholding;to remain committed to;persistence;to persist;to uphold;to insist on;persevere
奖金,jiang3jin1,premium;award money;a bonus
交流,jiao1liu2,exchange;give-and-take;to exchange;to alternate;communication;alternating current (electricity)
教育,jiao4yu4,to educate;to teach;education
尽管,jin3guan3,despite;although;even though;in spite of;unhesitatingly;do not hesitate (to ask, complain etc);(go ahead and do it) without hesitating
精彩,jing1cai3,brilliant;splendid
精神,jing1shen2,spirit;mind;consciousness;thought;mental;psychological;essence;gist;CL:個|个[ge4]
竞争,jing4zheng1,to compete;competition
拒绝,ju4jue2,to refuse;to decline;to reject
考虑,kao3lv4,to think over;to consider;consideration
可怜,ke3lian2,pitiful;pathetic
空气,kong1qi4,air;atmosphere
困,kun4,to trap;to surround;hard-pressed;stranded;destitute
垃圾桶,la1ji1tong3,rubbish bin
懒,lan3,lazy
冷静,leng3jing4,calm;cool-headed
理想,li3xiang3,a dream;an ideal;perfection;ideal;perfect;desirable;CL:個|个[ge4]
俩,lia3,two (colloquial equivalent of 兩個|两个);both;some
亮,liang4,bright;clear;resonant;to shine;to show;to reveal
流泪,liu2lei4,to shed tears
乱,luan4,in confusion or disorder;in a confused state of mind;disorder;upheaval;riot;illicit sexual relations;to throw into disorder;to mix up;indiscriminate;random;arbitrary
满,man3,full;filled;packed;fully;completely;quite;to reach the limit;to satisfy;satisfied;contented;to fill;abbr. for Manchurian
密码,mi4ma3,code;secret code;password;pin number
目的,mu4di4,purpose;aim;goal;target;objective;CL:個|个[ge4]
内,nei4,inside;inner;internal;within;interior
农村,nong2cun1,rural area;village;CL:個|个[ge4]
排列,pai2lie4,array;arrangement;permutation (i.e. ordered choice of n elements out of m)
皮肤,pi2fu1,skin;CL:種|种[zhong3]
平时,ping2shi2,in normal times;in peacetime
其次,qi2ci4,next;secondly
千万,qian1wan4,ten million;countless;many;one must by all means
桥,qiao2,bridge;CL:座[zuo4]
轻松,qing1song1,gentle;relaxed
穷,qiong2,exhausted;poor
缺点,que1dian3,weak point;fault;shortcoming;CL:個|个[ge4]
群,qun2,group;crowd;flock, herd, pack etc
任何,ren4he2,any;whatever;whichever;whatsoever
日记,ri4ji4,diary;CL:則|则[ze2],本[ben3],篇[pian1]
森林,sen1lin2,forest;CL:片[pian4]
稍微,shao1wei1,a little bit
甚至,shen4zhi4,even;so much so that
剩,sheng4,to remain;to be left;to have as remainder
失望,shi1wang4,disappointed;to lose hope;to despair
实在,shi2zai4,in reality;honestly;really;verily;concrete
适合,shi4he2,to fit;to suit
收入,shou1ru4,to take in;income;revenue;CL:筆|笔[bi3],個|个[ge4]
受不了,shou4bu4liao3,unbearable;unable to endure;can't stand
数量,shu4liang4,amount;quantity;CL:個|个[ge4]
顺利,shun4li4,smoothly;without a hitch
死,si3,to die;impassable;uncrossable;inflexible;rigid;extremely
算,suan4,regard as;to figure;to calculate;to compute
台,tai2,desk;platform;stage;terrace;stand;support;desk;station;broadcasting station;classifier for vehicles or machines;Taiwan (abbr.)
弹钢琴,tan2gang1qin2,play the piano
讨厌,tao3yan4,disgusting;troublesome;nuisance;nasty;to hate doing sth
提醒,ti2xing3,to remind;to call attention to;to warn of
挺,ting3,to stick out;to (physically) straighten up;to endure or hold out;straight;stiff;outstanding;extraordinary;rather;quite;very;classifier for machine guns
推,tui1,to push;to cut;to refuse;to reject;to decline;to shirk (responsibility);to put off;to delay;to push forward;to nominate;to elect
完全,wan2quan2,complete;whole;totally;entirely
