阿姨,a1yi2,maternal aunt;step-mother;childcare worker;nursemaid;woman of similar age to one's parents (term of address used by child);CL:個|个[ge4]
矮,ai3,low;short (in length)
安静,an1jing4,quiet;peaceful;calm
搬,ban1,to move;to shift;to remove;to transport;to apply indiscriminately;to copy mechanically
半,ban4,half;semi-;incomplete;(after a number) and a half
办公室,ban4gong1shi4,an office;business premises;a bureau;CL:間|间[jian1]
包,bao1,to cover;to wrap;to hold;to include;to take charge of;package;wrapper;container;bag;to hold or embrace;bundle;packet;to contract (to or for);surname Bao;CL:個|个[ge4],隻|只[zhi1]
北方,bei3fang1,north;the northern part a country;China north of the Yellow River
鼻子,bi2zi,nose;CL:個|个[ge4],隻|只[zhi1]
比赛,bi3sai4,competition (sports etc);match;CL:場|场[chang3],次[ci4]
变化,bian4hua4,change;variation;to change;to vary;CL:個|个[ge4]
表演,biao3yan3,play;show;performance;exhibition;to perform;to act;to demonstrate;CL:場|场[chang3]
冰箱,bing1xiang1,icebox;freezer cabinet;refrigerator;CL:臺|台[tai2],個|个[ge4]
菜单,cai4dan1,menu;CL:份[fen4],張|张[zhang1]
草,cao3,grass;straw;manuscript;draft (of a document);careless;rough;CL:棵[ke1],撮[zuo3],株[zhu1],根[gen1]
差,cha4,differ from;short of;to lack;poor
衬衫,chen4shan1,shirt;blouse;CL:件[jian4]
城市,cheng2shi4,city;town;CL:座[zuo4]
出现,chu1xian4,to appear;to arise;to emerge;to show up
除了,chu2le,besides;apart from (... also...);in addition to;except (for)
词语,ci2yu3,word (general term including monosyllables through to short phrases);term (e.g. technical term);expression
打扫,da3sao3,to clean;to sweep
带,dai4,band;belt;girdle;ribbon;tire;area;zone;region;CL:條|条[tiao2];to wear;to carry;to lead;to bring;to look after;to raise
蛋糕,dan4gao1,cake;CL:塊|块[kuai4],個|个[ge4]
地,de,-ly;structural particle: used before a verb or adjective, linking it to preceding modifying adverbial adjunct
低,di1,low;beneath;to lower (one's head);to let droop;to hang down;to incline
地铁,di4tie3,subway;metro
电梯,dian4ti1,elevator;CL:臺|台[tai2],部[bu4]
东,dong1,east;host (i.e. sitting on east side of guest);landlord;surname Dong
动物,dong4wu4,animal;CL:隻|只[zhi1],群[qun2],個|个[ge4]
段,duan4,paragraph;section;segment;stage (of a process);classifier for stories, periods of time, lengths of thread etc
多么,duo1me,how (wonderful etc);what (a great idea etc);however (difficult it may be etc)
而且,er2qie3,(not only ...) but also;moreover;in addition;furthermore
发烧,fa1shao1,have a high temperature (from illness);have a fever
方便,fang1bian4,convenient;to help out;to make things easy for people;convenience;suitable;having money to spare;(euphemism) to go to the toilet
放心,fang4xin1,to set one's mind at rest;to be at ease;to rest
附近,fu4jin4,(in the) vicinity;nearby;neighboring;next to
干净,gan1jing4,clean;neat
感冒,gan3mao4,to catch cold;(common) cold;CL:場|场[chang2],次[ci4]
跟,gen1,heel;to follow closely;to go with;to marry sb (of woman);with;towards;as (compared to);from (different from);and (in addition to)
公园,gong1yuan2,public park;CL:場|场[chang3]
关,guan1,mountain pass;to close;to shut;to turn off;to concern;to involve
关心,guan1xin1,to care for sth;caring;concerned
国家,guo2jia1,country;nation;state;CL:個|个[ge4]
过去,guo4qu,(in the) past;former;previous;to go over;to pass by
害怕,hai4pa4,to be afraid;to be scared
黑板,hei1ban3,blackboard;CL:塊|块[kuai4],個|个[ge4]
花,hua1,to spend (money, time);flower
画,hua4,to draw;picture;painting;CL:幅[fu2],張|张[zhang1]
环境,huan2jing4,environment;circumstances;surroundings;CL:個|个[ge4];ambient
黄,huang2,yellow;pornographic;to fall through
或者,huo4zhe3,or;possibly;maybe;perhaps
机会,ji1hui4,opportunity;chance;occasion;CL:個|个[ge4]
几,ji3,how much;how many;several;a few
季节,ji4jie2,time;season;period;CL:個|个[ge4]
简单,jian3dan1,simple;not complicated
见面,jian4mian4,to meet;to see sb;CL:次[ci4]
教,jiao1,to teach
角,jiao3,angle;corner;horn;horn-shaped;unit of money equal to 0.1 yuan;CL:個|个[ge4]
街道,jie1dao4,street;CL:條|条[tiao2]
节目,jie2mu4,program;item (on a program);CL:臺|台[tai2],個|个[ge4],套[tao4]
结束,jie2shu4,termination;to finish;to end;to conclude;to close
借,jie4,to lend;to borrow;excuse;pretext;by means of;to seize (an opportunity);to take (an opportunity)
经常,jing1chang2,day to day;everyday;daily;frequently;constantly;regularly;often
经理,jing1li3,manager;director;CL:個|个[ge4],位[wei4],名[ming2]
旧,jiu4,old;opposite: new 新;former;worn (with age)
句子,ju4zi,sentence;CL:個|个[ge4]
看,kan4,to see;to look at;to read;to watch;to consider;to regard as;to view as;to treat as;to judge;(after repeated verb) to give it a try;depending on (how you're judging);to visit;to call on;to treat (an illness);to look after;Watch out! (for a danger)
可爱,ke3ai4,amiable;cute;lovely
客人,ke4ren2,visitor;guest;customer;client;CL:位[wei4]
口,kou3,mouth;classifier for things with mouths (people, domestic animals, cannons, wells etc)
裤子,ku4zi,trousers;pants;CL:條|条[tiao2]
蓝,lan2,blue;indigo plant
离开,li2kai1,to depart;to leave
历史,li4shi3,history;CL:門|门[men2],段[duan4]
练习,lian4xi2,exercise;drill;practice;CL:個|个[ge4]
了解,liao3jie3,to understand;to realize;to find out
楼,lou2,house with more than 1 story;storied building;floor;CL:層|层[ceng2],座[zuo4],棟|栋[dong4]
马,ma3,horse;abbr. for Malaysia 馬來西亞|马来西亚
帽子,mao4zi,hat;cap;CL:頂|顶[ding3]
面包,mian4bao1,bread;CL:片[pian4],袋[dai4],塊|块[kuai4]
明白,ming2bai,clear;obvious;unequivocal;to understand;to realize
奶奶,nai3nai,(informal) father's mother;paternal grandmother;CL:位[wei4]
难,nan2,difficult (to...);problem;difficulty;difficult;not good
年级,nian2ji2,grade;CL:個|个[ge4]
鸟,niao3,bird;CL:隻|只[zhi1],群[qun2]
爬山,pa2shan1,to climb a mountain;to mountaineer;hiking;mountaineering
胖,pang4,fat;plump
葡萄,pu2tao,grape
骑,qi2,to ride (an animal or bike);to sit astride
其实,qi2shi2,actually, in fact, really
铅笔,qian1bi3,(lead) pencil;CL:支[zhi1],枝[zhi1],桿|杆[gan3]
秋,qiu1,autumn;fall;harvest time;a swing;surname Qiu
然后,ran2hou4,after;then (afterwards);after that;afterwards
认为,ren4wei2,to believe;to think;to consider;to feel
容易,rong2yi4,easy;likely;liable (to)
伞,san3,umbrella;parasol;CL:把[ba3]
生气,sheng1qi4,angry;mad;offended;animated;to get angry;to be enraged;to take offense;animation
使,shi3,to make;to cause;to enable;to use;to employ;to send;to instruct sb to do sth;envoy;messenger
瘦,shou4,tight;thin;lean
叔叔,shu1shu,father's younger brother;uncle;Taiwan pr. shu2 shu5;CL:個|个[ge4]
数学,shu4xue2,mathematics;mathematical
双,shuang1,two;double;pair;both
司机,si1ji1,chauffeur;driver;CL:個|个[ge4]
太阳,tai4yang2,sun;CL:個|个[ge4]
特别,te4bie2,especially;special;particular;unusual
提高,ti2gao1,to raise;to increase
甜,tian2,sweet
同事,tong2shi4,colleague;co-worker;CL:個|个[ge4],位[wei4]
头发,tou2fa,hair (on the head)
图书馆,tu2shu1guan3,library;CL:家[jia1],個|个[ge4]
完成,wan2cheng2,complete;accomplish;perfect tense (grammar)
万,wan4,ten thousand;a great number
为,wei4,because of;for;to
为了,wei4le,in order to;for the purpose of;so as to
西,xi1,west
洗手间,xi3shou3jian1,toilet;lavatory;washroom
夏,xia4,summer
香蕉,xiang1jiao1,banana;CL:枝[zhi1],根[gen1],個|个[ge4],把[ba3]
相信,xiang1xin4,be convinced (that something is true);believe;to accept sth as true
小心,xiao3xin1,to be careful;to take care
鞋,xie2,shoe;CL:雙|双[shuang1],隻|只[zhi1]
新鲜,xin1xian1,fresh (experience, food etc);freshness
行李箱,xing2lixiang1,suitcase
熊猫,xiong2mao1,panda;CL:隻|只[zhi1]
选择,xuan3ze2,to select;to pick;choice;option;alternative
要求,yao1qiu2,to request;to require;to stake a claim;to ask;to demand;CL:點|点[dian3]
爷爷,ye2ye,(informal) father's father;paternal grandfather;CL:個|个[ge4]
一边,yi1bian1,one side;either side;on the one hand;on the other hand;doing while
一共,yi1gong4,altogether
